_LayerID_	_WeightID_	_Weight_
1	0	0.579498206156
1	1	-0.589840791321
1	2	0.325050813714
1	3	-0.342820307734
1	4	-0.251420074319
1	5	-0.44727576289
1	6	0.486951807762
1	7	0.31799210145
1	8	0.553105232174
1	9	-0.616428201478
1	10	0.607661867768
1	11	-0.565590696044
1	12	-0.564071064721
1	13	0.347838432083
1	14	0.601095149874
1	15	-0.393948651635
1	16	-0.105722773399
1	17	0.453355506878
1	18	-0.189611548298
1	19	0.49908961812
1	20	0.0828609319355
1	21	-0.563501377617
1	22	0.174874338306
1	23	-0.391167916741
1	24	-0.340012932243
1	25	0.375651135336
1	26	0.0424478858481
1	27	-0.0104361511766
1	28	0.133328973152
1	29	-0.540045228255
1	30	-0.24300101064
1	31	0.167141445244
1	32	0.0622593731367
1	33	0.154262880957
1	34	0.554255932346
1	35	0.0765339207513
1	36	-0.62331043975
1	37	-0.234555944791
1	38	-0.312441699777
1	39	-0.332635771353
1	40	-0.00165600942471
1	41	0.375021267109
1	42	0.204377827426
1	43	-0.249414837559
1	44	0.47750951239
1	45	-0.00572000326496
1	46	-0.0899270596902
1	47	-0.0114274849675
1	48	0.0507501460573
1	49	0.586515868009
1	50	0.556091456349
1	51	0.643683476142
1	52	-0.0949793509007
1	53	0.0383876779904
1	54	-0.58965623739
1	55	-0.18966227943
1	56	-0.271856401425
1	57	-0.582507443155
1	58	-0.335579312094
1	59	0.34807984873
1	60	0.450568871895
1	61	0.340430123551
1	62	0.0337141288122
1	63	0.506383196305
1	64	0.0834790436885
1	65	0.589672081031
1	66	-0.0683064111454
1	67	-0.508062797406
1	68	-0.404650677193
1	69	-0.61148146648
1	70	-0.287868930054
1	71	0.218807641071
1	72	0.408562877483
1	73	0.648850841899
1	74	-0.0470640331691
1	75	-0.079863442844
1	76	-0.340919158985
1	77	-0.0696060208288
1	78	0.385445938985
1	79	0.549137795271
1	80	-0.615069865951
1	81	-0.209941523287
1	82	-0.621844254594
1	83	-0.208043265975
1	84	-0.231725412134
1	85	0.635939479721
1	86	0.189902810273
1	87	0.105655033204
1	88	0.410045929303
1	89	0.565845639422
1	90	-0.576729020928
1	91	-0.560419620018
1	92	0.408714975883
1	93	0.613205172503
1	94	-0.584716365311
1	95	0.239326535276
1	96	-0.143915439426
1	97	0.119331384795
1	98	0.502325873853
1	99	0.565499619466
1	100	0.343107826238
1	101	0.526612583564
1	102	0.567949437334
1	103	-0.06106929326
1	104	0.340699652794
1	105	-0.476784421235
1	106	-0.377676336773
1	107	0.636447779707
1	108	0.243673212154
1	109	0.20404030921
1	110	-0.243526170528
1	111	-0.0174304943688
1	112	-0.1072744809
1	113	0.0941639817931
1	114	-0.505486337461
1	115	-0.0898897073252
1	116	-0.0885029179011
1	117	-0.0237473761657
1	118	0.0506236417475
1	119	0.207476337254
1	120	0.291035539988
1	121	0.357404607287
1	122	-0.412320990386
1	123	0.585207112793
1	124	-0.0386117350191
1	125	0.375947515186
1	126	-0.0884970825088
1	127	-0.147261188864
1	128	-0.357333805389
1	129	0.172782685667
1	130	-0.475231129976
1	131	-0.308213538859
1	132	0.454571913992
1	133	-0.112714429039
1	134	-0.301145967292
1	135	0.171806936917
1	136	0.467891693761
1	137	0.0383794774911
1	138	-0.139028784544
1	139	0.400914145625
1	140	0.588677202916
1	141	0.6259595079
1	142	-0.651582260238
1	143	-0.158257725273
1	144	-0.572172754383
1	145	0.286728373316
1	146	0.545475216759
1	147	-0.343006975309
1	148	0.431221098069
1	149	0.130485586006
1	150	-0.25053922689
1	151	-0.5186707576
1	152	-0.426866589451
1	153	0.55584430644
1	154	0.214475758015
1	155	0.233996259122
1	156	-0.121130483994
1	157	0.0593008487128
1	158	0.0258568953321
1	159	0.601305265954
1	160	0.0967102310592
1	161	-0.373199914073
1	162	-0.316915081563
1	163	-0.220468067392
1	164	-0.561093172198
1	165	-0.188688232309
1	166	-0.043827859867
1	167	0.0970731446864
1	168	1.10457533788
1	169	-0.0562841741119
1	170	0.881364733586
1	171	-0.325628772592
1	172	-0.871839549541
1	173	0.498597096417
1	174	0.0508091868034
1	175	-1.69009756092
1	176	-0.366401237992
1	177	-1.33950743958
1	178	-0.278453682342
1	179	-0.16058729294
1	180	-0.26005035767
1	181	-1.2811410729
1	182	-0.450450605209
1	183	-0.473987703434
1	184	-0.4306525464
1	185	0.366806160841
1	186	0.0
1	187	0.0
1	188	0.0
1	189	0.0
1	190	0.0
1	191	0.0
1	192	0.0
1	193	0.0
1	194	0.0
1	195	0.0
1	196	0.0
1	197	0.0
1	198	0.0
1	199	0.0
1	200	0.0
1	201	0.0
1	202	0.0
1	203	0.0
1	204	0.0
1	205	0.0
1	206	0.0
1	207	0.0
1	208	0.0
1	209	0.0
5	0	0.232337809528
5	1	-0.454261269532
5	2	0.113642941614
5	3	0.0240763180289
5	4	-0.265283346379
5	5	0.018771888819
5	6	-0.495075543525
5	7	-0.345480876886
5	8	-0.301251428569
5	9	-0.263035924786
5	10	1.22206398074
2	0	-0.424722205318
2	1	0.0196846737297
2	2	-0.484162598555
2	3	-0.26440014617
2	4	0.206571538267
2	5	0.323323457887
2	6	0.401143450768
2	7	0.450965486252
2	8	-0.377553218394
2	9	-0.34579636644
2	10	0.190963682562
2	11	0.514485838287
2	12	-0.229668680362
2	13	-0.438849738027
2	14	0.353779893816
2	15	0.428487313816
2	16	-0.488668937607
2	17	-0.459630210052
2	18	-0.00512096057737
2	19	-0.289842533819
2	20	-0.481541257295
2	21	0.054933705625
2	22	0.127766442997
2	23	0.301100040889
2	24	0.316742231081
2	25	-0.115882190283
2	26	0.33184909939
2	27	-0.384825821363
2	28	0.386468896246
2	29	-0.471111093277
2	30	0.239996596241
2	31	-0.155175609329
2	32	0.369152207576
2	33	-0.00298821662087
2	34	-0.276520461136
