_LayerID_	_WeightID_	_Weight_
2	0	0.846597550094
2	1	-0.135725676351
2	2	-0.270365836093
2	3	0.749726722189
2	4	1.05524338353
1	0	0.303505662175
1	1	-0.444913245372
1	2	0.13262002984
1	3	-0.586571951146
1	4	-0.620753993296
1	5	0.101672598039
1	6	0.316885350568
1	7	0.351149811718
1	8	-0.0969013066013
1	9	0.410144216072
1	10	-0.0388854832225
1	11	-0.408936824856
1	12	0.638451804959
1	13	-0.545078345469
1	14	0.0515652238495
1	15	0.257319105706
1	16	0.458281143382
1	17	0.293635071568
1	18	0.0675058652876
1	19	0.0432319560825
1	20	-0.0437889250034
1	21	0.647435557572
1	22	-0.285621271074
1	23	0.426374511531
1	24	0.102287631316
1	25	-0.442342194102
1	26	0.057803386665
1	27	0.207769562786
1	28	-0.268225119318
1	29	0.208249645435
1	30	0.149924155367
1	31	-0.0802452522829
1	32	0.50542265315
1	33	-0.530913185628
1	34	-0.205592965184
1	35	0.386084131749
1	36	-0.351987268939
1	37	-0.038945091557
1	38	0.242514959369
1	39	-0.06538482912
1	40	0.632515551079
1	41	-0.520280255587
1	42	0.190176307939
1	43	-0.519376124211
1	44	0.422170958453
1	45	0.457361198755
1	46	0.214500807717
1	47	-0.296592107496
1	48	0.444748414271
1	49	0.460731218355
1	50	-0.604533160714
1	51	-0.420219513455
1	52	0.556253294051
1	53	0.239609853892
1	54	0.263283297714
1	55	0.214829960973
1	56	0.0865990335715
1	57	0.483240988876
1	58	0.109202172468
1	59	-0.42438053365
1	60	0.475095945436
1	61	-0.653486324067
1	62	-0.124392788808
1	63	-0.387895118383
1	64	-0.527660533494
1	65	0.201213290337
1	66	0.183023935246
1	67	-0.539613367282
1	68	-0.219722782649
1	69	-0.328253168419
1	70	-0.517769793323
1	71	0.149229857747
1	72	-0.196028220932
1	73	0.432788540083
1	74	-0.466287726292
1	75	-0.00336658939417
1	76	-0.338502321908
1	77	0.354911560152
1	78	-0.15792317104
1	79	-0.24572026544
1	80	-0.10525063815
1	81	0.26945555499
1	82	-0.529632084978
1	83	-0.327707733838
1	84	1.0
1	85	1.0
1	86	1.0
1	87	1.0
1	88	1.0
1	89	1.0
1	90	1.0
1	91	1.0
1	92	0.0
1	93	0.0
1	94	0.0
1	95	0.0
